SFSWAP,chr12,132195631
SFT2D1,chr6,166755991
SFT2D2,chr1,168195254
SFT2D3,chr2,128458596
SFTA1P,chr10,10836877
SFTA3,chr14,36982990
SFTPB,chr2,85895864
SFTPD,chr10,81708861
SFXN1,chr5,174905513
SFXN2,chr10,104474297
SFXN3,chr10,102790995
SFXN4,chr10,120925204
SFXN5,chr2,73298965
SGCA,chr17,48243365
SGCB,chr4,52904485
SGCD,chr5,155753766
SGCE,chr7,94285521
SGCG,chr13,23755059
SGIP1,chr1,66999824
SGK1,chr6,134496034
SGK2,chr20,42187634
SGK223,chr8,8239257
SGK3,chr8,67687415
SGMS1,chr10,52383737
SGMS2,chr4,108814419
SGOL1,chr3,20227698
SGOL2,chr2,201390864
SGPL1,chr10,72575703
SGPP1,chr14,64194756
SGPP2,chr2,223289321
SGSH,chr17,78194199
SGSM1,chr22,25202135
SGSM2,chr17,2240805
SGSM3,chr22,40766594
SGTA,chr19,2783354
SGTB,chr5,65017941
SH2B1,chr16,28875313
SH2B2,chr7,101928404
SH2D1A,chrX,123480131
SH2D1B,chr1,162381928
SH2D2A,chr1,156786640
SH2D3A,chr19,6767523
SH2D3C,chr9,130541048
SH2D4A,chr8,19171080
SH2D4B,chr10,82297657
SH2D5,chr1,21059133
SH2D7,chr15,78384926
SH3BGR,chr21,40823779
SH3BGRL,chrX,80457302
SH3BGRL2,chr6,80340999
SH3BGRL3,chr1,26606212
SH3BP1,chr22,38035683
SH3BP2,chr4,2820540
SH3BP4,chr2,235860627
SH3BP5,chr3,15382901
SH3BP5L,chr1,249120154
SH3D19,chr4,152147660
SH3D21,chr1,36771993
SH3GL1,chr19,4400565
SH3GL2,chr9,17578952
SH3GL3,chr15,84116090
SH3GLB1,chr1,87170252
SH3KBP1,chrX,19905744
SH3PXD2A,chr10,105615164
SH3PXD2B,chr5,171881527
SH3RF1,chr4,170192249
SH3RF2,chr5,145316125
SH3RF3,chr2,109745996
SH3TC1,chr4,8201059
SH3TC2,chr5,148442737
SH3YL1,chr2,264097
SHANK2,chr11,70935808
SHANK3,chr22,51113069
SHARPIN,chr8,145159140
SHB,chr9,38069210
SHC1,chr1,154946959
SHC2,chr19,460996
SHC3,chr9,91793682
SHC4,chr15,49255641
SHCBP1,chr16,46655311
SHD,chr19,4278597
SHE,chr1,154474526
SHF,chr15,45493373
SHFM1,chr7,96339203
SHISA2,chr13,26625198
SHISA3,chr4,42399855
SHISA4,chr1,201857804
SHISA6,chr17,11144739
SHISA7,chr19,55954230
SHISA8,chr22,42310671
SHISA9,chr16,13334273
SHKBP1,chr19,41082756
SHMT1,chr17,18266877
SHMT2,chr12,57623355
SHOC2,chr10,112679300
SHOX2,chr3,157823952
SHPK,chr17,3539616
SHPRH,chr6,146285233
SHROOM1,chr5,132162002
SHROOM2,chrX,9754495
SHROOM3,chr4,77356252
SHROOM4,chrX,50557044
SI,chr3,164796283
SIAE,chr11,124543777
SIAH1,chr16,48399784
SIAH2,chr3,150481263
SIAH3,chr13,46425846
SIDT1,chr3,113251217
SIGIRR,chr11,417397
SIGLEC10,chr19,51913274
SIGLEC12,chr19,52005043
SIGLEC14,chr19,52150132
SIGLEC15,chr18,43405544
SIGLEC7,chr19,51645557
SIGLEC9,chr19,51628136
SIGMAR1,chr9,34637823
SIK1,chr21,44847002
SIK2,chr11,111473169
SIK3,chr11,116969131
SIKE1,chr1,115323308
SIL1,chr5,138534065
SIM1,chr6,100911551
SIM2,chr21,38071990
SIMC1,chr5,175665369
SIN3A,chr15,75743926
SIN3B,chr19,16940208
SIPA1,chr11,65407591
SIPA1L1,chr14,71996028
SIPA1L2,chr1,232651243
SIPA1L3,chr19,38397867
SIRPA,chr20,1875424
SIRPB1,chr20,1600689
SIRPD,chr20,1538343
SIRT2,chr19,39390502
SIRT3,chr11,236362
SIRT4,chr12,120740123
SIRT5,chr6,13574858
SIRT7,chr17,79876058
SIT1,chr9,35650947
SIVA1,chr14,105219469
SIX1,chr14,61116155
SIX2,chr2,45236542
SIX3,chr2,45169036
SIX4,chr14,61190852
SIX5,chr19,46272497
SIX6,chr14,60975937
SKA1,chr18,47901391
SKA3,chr13,21750741
SKAP1,chr17,46507594
SKAP2,chr7,26904341
SKI,chr1,2160133
SKIDA1,chr10,21814611
SKIL,chr3,170075472
SKINTL,chr1,48648100
SKIV2L2,chr5,54603575
SKOR2,chr18,44775554
SKP1,chr5,133512724
SKP2,chr5,36152144
SLA,chr8,134115310
SLAIN1,chr13,78315294
SLAIN2,chr4,48343612
SLAMF6,chr1,160493052
SLAMF7,chr1,160708846
SLAMF9,chr1,159924044
SLBP,chr4,1714030
SLC10A1,chr14,70264006
SLC10A3,chrX,153719029
SLC10A4,chr4,48485359
SLC10A7,chr4,147443123
SLC11A2,chr12,51420199
SLC12A1,chr15,48498497
SLC12A2,chr5,127419482
SLC12A3,chr16,56899118
SLC12A4,chr16,68002597
SLC12A5,chr20,44657820
SLC12A6,chr15,34611021
SLC12A8,chr3,124931609
SLC12A9,chr7,100450340
SLC13A1,chr7,122840025
SLC13A2,chr17,26800663
SLC13A3,chr20,45280100
SLC13A4,chr7,135412933
SLC13A5,chr17,6616740
SLC14A1,chr18,43304091
SLC14A2,chr18,42792946
SLC15A1,chr13,99404929
SLC15A2,chr3,121613170
SLC15A3,chr11,60719257
SLC15A4,chr12,129308541
SLC15A5,chr12,16341418
SLC16A1,chr1,113498975
SLC16A10,chr6,111408780
SLC16A11,chr17,6947242
SLC16A12,chr10,91295313
SLC16A13,chr17,6939393
SLC16A14,chr2,230933715
SLC16A2,chrX,73641327
SLC16A3,chr17,80186886
SLC16A4,chr1,110933704
SLC16A5,chr17,73084035
SLC16A6,chr17,66287405
SLC16A7,chr12,59989820
SLC16A8,chr22,38479170
SLC16A9,chr10,61469649
SLC17A1,chr6,25832287
SLC17A2,chr6,25930954
SLC17A3,chr6,25874471
SLC17A4,chr6,25754926
SLC17A6,chr11,22359666
SLC17A7,chr19,49944808
SLC17A8,chr12,100750856
SLC17A9,chr20,61583998
SLC18A1,chr8,20040717
SLC18A2,chr10,119000583
SLC18A3,chr10,50818346
SLC18B1,chr6,133119747
SLC19A1,chr21,46962385
SLC19A2,chr1,169455208
SLC1A1,chr9,4490426
SLC1A2,chr11,35441105
SLC1A3,chr5,36606456
SLC1A4,chr2,65216494
SLC1A6,chr19,15083730
SLC20A1,chr2,113403433
SLC20A2,chr8,42397356
SLC22A1,chr6,160542862
SLC22A10,chr11,63057429
SLC22A11,chr11,64323097
SLC22A12,chr11,64358281
SLC22A14,chr3,38347444
SLC22A15,chr1,116519118
SLC22A18,chr11,2923511
SLC22A18AS,chr11,2925175
SLC22A2,chr6,160679963
SLC22A20,chr11,64981310
SLC22A23,chr6,3456793
SLC22A31,chr16,89266529
SLC22A4,chr5,131630144
SLC22A5,chr5,131705400
SLC22A6,chr11,62752495
SLC22A7,chr6,43265997
SLC22A9,chr11,63137260
SLC23A1,chr5,138719039
SLC23A2,chr20,4982145
SLC23A3,chr2,220034817
SLC24A1,chr15,65914269
SLC24A2,chr9,19507449
SLC24A3,chr20,19193289
SLC24A4,chr14,92788924
SLC24A5,chr15,48413168
SLC25A1,chr22,19166376
SLC25A10,chr17,79679265
SLC25A11,chr17,4843462
SLC25A12,chr2,172750816
SLC25A13,chr7,95951459
SLC25A16,chr10,70287280
SLC25A17,chr22,41215403
SLC25A18,chr22,18043182
SLC25A19,chr17,73285530
SLC25A20,chr3,48936426
SLC25A21,chr14,37641865
SLC25A21-AS1,chr14,37641230
SLC25A22,chr11,796263
SLC25A24,chr1,108742980
SLC25A25,chr9,130860760
SLC25A26,chr3,66119284
SLC25A27,chr6,46620651
SLC25A28,chr10,101380221
SLC25A29,chr14,100772860
SLC25A3,chr12,98987402
SLC25A30,chr13,45992590
SLC25A31,chr4,128651554
SLC25A32,chr8,104427563
SLC25A33,chr1,9599527
SLC25A34,chr1,16062808
SLC25A35,chr17,8198170
SLC25A36,chr3,140660661
SLC25A37,chr8,23386362
SLC25A39,chr17,42402217
SLC25A3P1,chr1,53905693
SLC25A4,chr4,186064416
SLC25A40,chr7,87505692
SLC25A41,chr19,6433790
SLC25A42,chr19,19174802
SLC25A43,chrX,118533257
SLC25A45,chr11,65150142
SLC25A46,chr5,110074753
SLC25A47,chr14,100789678
SLC25A48,chr5,135170364
SLC25A51,chr9,37904350
SLC25A51P1,chr6,66497771
SLC25A53,chrX,103401708
SLC26A1,chr4,987228
SLC26A10,chr12,58013692
SLC26A11,chr17,78194199
SLC26A2,chr5,149340299
SLC26A3,chr7,107443678
SLC26A4,chr7,107301079
SLC26A4-AS1,chr7,107302243
SLC26A5,chr7,103086624
SLC26A6,chr3,48672926
SLC26A7,chr8,92261515
SLC26A8,chr6,35992413
SLC26A9,chr1,205912588
SLC27A1,chr19,17581299
SLC27A2,chr15,50474392
SLC27A3,chr1,153747767
SLC27A4,chr9,131102838
SLC27A5,chr19,59023432
SLC27A6,chr5,128301209
SLC28A2,chr15,45544427
SLC29A1,chr6,44187241
SLC29A2,chr11,66139291
SLC29A3,chr10,73079009
SLC29A4,chr7,5322560
SLC2A1,chr1,43424847
SLC2A10,chr20,45338278
SLC2A11,chr22,24198889
SLC2A12,chr6,134373789
SLC2A13,chr12,40499661
SLC2A2,chr3,170744768
SLC2A4,chr17,7185053
SLC2A4RG,chr20,62371210
SLC2A5,chr1,9129887
SLC2A6,chr9,136344276
SLC2A8,chr9,130159416
SLC2A9,chr4,10041872
SLC30A1,chr1,211752099
SLC30A10,chr1,220101993
SLC30A2,chr1,26372604
SLC30A3,chr2,27485960
SLC30A4,chr15,45815002
SLC30A5,chr5,68389775
SLC30A6,chr2,32390909
SLC30A7,chr1,101361633
SLC30A8,chr8,118147336
SLC30A9,chr4,41992522
SLC31A2,chr9,115913237
SLC32A1,chr20,37353104
SLC34A1,chr5,176811431
SLC34A2,chr4,25657434
SLC34A3,chr9,140125208
SLC35A1,chr6,88182642
SLC35A2,chrX,48769235
SLC35A3,chr1,100435344
SLC35A4,chr5,139944419
SLC35A5,chr3,112280856
SLC35B1,chr17,47785313
SLC35B2,chr6,44225308
SLC35B4,chr7,134001827
SLC35C1,chr11,45826640
SLC35C2,chr20,44993097
SLC35D1,chr1,67520080
SLC35D2,chr9,99145992
SLC35D3,chr6,137243401
SLC35E1,chr19,16683193
SLC35E3,chr12,69139935
SLC35E4,chr22,31031792
SLC35F1,chr6,118228688
SLC35F2,chr11,107729914
SLC35F3,chr1,234040678
SLC35F4,chr14,58332592
SLC35F6,chr2,26987141
SLC35G1,chr10,95653729
SLC35G2,chr3,136537860
SLC36A1,chr5,150827162
SLC36A2,chr5,150727151
SLC37A1,chr21,43919741
SLC37A2,chr11,124933012
SLC37A3,chr7,140098350
SLC37A4,chr11,118901616
SLC38A1,chr12,46663208
SLC38A10,chr17,79269139
SLC38A11,chr2,165812035
SLC38A2,chr12,46766645
SLC38A3,chr3,50242691
SLC38A4,chr12,47219780
SLC38A5,chrX,48328644
SLC38A6,chr14,61447831
SLC38A7,chr16,58718674
SLC38A8,chr16,84075762
SLC38A9,chr5,55008163
SLC39A1,chr1,153940208
SLC39A10,chr2,196521851
SLC39A11,chr17,71088853
SLC39A12,chr10,18240767
SLC39A13,chr11,47430045
SLC39A14,chr8,22224761
SLC39A2,chr14,21467413
SLC39A3,chr19,2740074
SLC39A4,chr8,145641917
SLC39A5,chr12,56623819
SLC39A6,chr18,33709357
SLC39A7,chr6,33168602
SLC39A8,chr4,103266348
SLC39A9,chr14,69865384
SLC3A1,chr2,44502596
SLC3A2,chr11,62648343
SLC40A1,chr2,190445537
SLC41A1,chr1,205782161
SLC41A2,chr12,105322472
SLC41A3,chr3,125803134
SLC43A1,chr11,57283192
SLC43A2,chr17,1532180
SLC43A3,chr11,57194621
SLC44A2,chr19,10736170
SLC44A3,chr1,95286099
SLC44A5,chr1,76076799
SLC45A1,chr1,8384389
SLC45A2,chr5,33984780
SLC45A3,chr1,205649630
SLC46A1,chr17,26733230
SLC46A2,chr9,115653193
SLC46A3,chr13,29293150
SLC47A1,chr17,19437166
SLC47A2,chr17,19620043
SLC48A1,chr12,48166966
SLC4A1,chr17,42345502
SLC4A11,chr20,3218373
SLC4A2,chr7,150756656
SLC4A3,chr2,220492291
SLC4A4,chr4,72204769
SLC4A5,chr2,74570534
SLC4A7,chr3,27498245
SLC4A8,chr12,51785100
SLC50A1,chr1,155108287
SLC51A,chr3,195943382
SLC51B,chr15,65337707
SLC52A1,chr17,4938727
SLC52A2,chr8,145582275
SLC52A3,chr20,749228
SLC5A1,chr22,32439018
SLC5A10,chr17,18924004
SLC5A11,chr16,24857551
SLC5A12,chr11,26743574
SLC5A2,chr16,31494438
SLC5A3,chr21,35445869
SLC5A6,chr2,27435175
SLC5A7,chr2,108602994
SLC5A9,chr1,48688356
SLC6A1,chr3,11034419
SLC6A11,chr3,10857916
SLC6A12,chr12,322613
SLC6A13,chr12,372039
SLC6A15,chr12,85306608
SLC6A16,chr19,49828474
SLC6A17,chr1,110693131
SLC6A19,chr5,1201709
SLC6A2,chr16,55690351
SLC6A20,chr3,45838035
SLC6A4,chr17,28562986
SLC6A5,chr11,20620945
SLC6A6,chr3,14444075
SLC6A7,chr5,149569519
SLC6A9,chr1,44483012
SLC7A1,chr13,30169825
SLC7A10,chr19,33716756
SLC7A11,chr4,139163503
SLC7A14,chr3,170303863
SLC7A2,chr8,17396285
SLC7A3,chrX,70150975
SLC7A4,chr22,21386847
SLC7A5,chr16,87903100
SLC7A5P1,chr16,29625038
SLC7A6,chr16,68298418
SLC7A6OS,chr16,68344868
SLC7A7,chr14,23289020
SLC7A8,chr14,23652869
SLC7A9,chr19,33360683
SLC8A1,chr2,40657444
SLC8A1-AS1,chr2,40482349
SLC8A2,chr19,47975307
SLC8A3,chr14,70655787
SLC8B1,chr12,113772925
SLC9A1,chr1,27481621
SLC9A2,chr2,103236165
SLC9A3,chr5,524549
SLC9A3R1,chr17,72744750
SLC9A4,chr2,103089761
SLC9A5,chr16,67282854
SLC9A6,chrX,135067585
SLC9A7,chrX,46618607
SLC9A7P1,chr12,98850923
SLC9A8,chr20,48429249
SLC9A9,chr3,143567373
SLC9B2,chr4,103998170
SLC9C2,chr1,173572233
SLCO1A2,chr12,21548371
SLCO1B1,chr12,21284127
SLCO1C1,chr12,20848398
SLCO2A1,chr3,133748920
SLCO2B1,chr11,74862031
SLCO3A1,chr15,92396937
SLCO4A1,chr20,61273796
SLCO5A1,chr8,70747299
SLED1,chr4,185720200
SLFN11,chr17,33700720
SLFN14,chr17,33885110
SLFN5,chr17,33570085
SLIRP,chr14,78174413
SLIT1,chr10,98945683
SLIT3,chr5,168728133
SLITRK1,chr13,84456528
SLITRK2,chrX,144899346
SLITRK3,chr3,164914469
SLITRK4,chrX,142723019
SLITRK5,chr13,88324869
SLITRK6,chr13,86373483
SLK,chr10,105727469
SLMAP,chr3,57743173
SLMO1,chr18,12407894
SLN,chr11,107582787
SLPI,chr20,43883205
SLTM,chr15,59225852
SLU7,chr5,159846168
SLX4,chr16,3661585
SLX4IP,chr20,10415950
SMAD1,chr4,146402950
SMAD2,chr18,45457517
SMAD3,chr15,67358194
SMAD4,chr18,48556582
SMAD5,chr5,135468535
SMAD6,chr15,66994673
SMAD7,chr18,46477081
SMAD9,chr13,37418967
SMAGP,chr12,51664202
SMAP1,chr6,71377473
SMAP2,chr1,40839377
SMARCA1,chrX,128657482
SMARCA4,chr19,11071597
SMARCA5,chr4,144434615
SMARCAD1,chr4,95128995
SMARCAL1,chr2,217277136
SMARCB1,chr22,24129149
SMARCC1,chr3,47823405
SMARCC2,chr12,56583351
SMARCD1,chr12,50478982
SMARCD2,chr17,61920351
SMARCD3,chr7,150974231
SMARCE1,chr17,38804103
SMC1A,chrX,53449677
SMC2,chr9,106856830
SMC4,chr3,160118346
SMC5,chr9,72873877
SMC6,chr2,17935096
SMCHD1,chr18,2655885
SMCO2,chr12,27619742
SMCO3,chr12,14967116
SMCP,chr1,152850797
SMCR8,chr17,18218593
SMDT1,chr22,42475694
SMEK1,chr14,91976824
SMEK3P,chrX,27481458
SMG1,chr16,18937726
SMG6,chr17,2207069
SMG7,chr1,183441505
SMG7-AS1,chr1,183441117
SMG8,chr17,57287370
SMG9,chr19,44259142
SMIM10,chrX,134124967
SMIM11,chr21,35747748
SMIM12,chr1,35325417
SMIM13,chr6,11094265
SMIM14,chr4,39640481
SMIM17,chr19,57154526
SMIM19,chr8,42396717
SMIM20,chr4,25915813
SMIM21,chr18,73139589
SMIM22,chr16,4838397
SMIM4,chr3,52570620
SMIM7,chr19,16770968
SMIM8,chr6,88032305
SMLR1,chr6,131148544
SMNDC1,chr10,112064707
SMO,chr7,128828712
SMOC1,chr14,70346113
SMOC2,chr6,168841830
SMOX,chr20,4129425
SMPD1,chr11,6411643
SMPD2,chr6,109761930
SMPD3,chr16,68482409
SMPD4,chr2,130939330
SMPDL3B,chr1,28261503
SMPX,chrX,21776278
SMR3B,chr4,71248794
SMTN,chr22,31477281
SMTNL2,chr17,4487275
SMU1,chr9,33076714
SMUG1,chr12,54582778
SMURF1,chr7,98741743
SMURF2,chr17,62658386
SMYD1,chr2,88367298
SMYD2,chr1,214454564
SMYD3,chr1,246580714
SMYD4,chr17,1733175
SMYD5,chr2,73441365
SNAI1,chr20,48599512
SNAI2,chr8,49833999
SNAI3,chr16,88752882
SNAI3-AS1,chr16,88729780
SNAP23,chr15,42787503
SNAP25,chr20,10199476
SNAP29,chr22,21213291
SNAP47,chr1,227922696
SNAP91,chr6,84419127
SNAPC1,chr14,62229074
SNAPC2,chr19,7985193
SNAPC4,chr9,139292889
SNAPC5,chr15,66790146
SNAPIN,chr1,153631129
SNCA,chr4,90758127
SNCAIP,chr5,121647819
SNCB,chr5,176057557
SNCG,chr10,88718287
SND1,chr7,127292201
SNF8,chr17,47022154
SNHG1,chr11,62623360
SNHG11,chr20,37075296
SNHG12,chr1,28908366
SNHG15,chr7,45026259
SNHG17,chr20,37063962
SNHG18,chr5,9546311
SNHG5,chr6,86388451
SNHG6,chr8,67837777
SNHG7,chr9,139622636
SNHG8,chr4,119199916
SNHG9,chr16,2014996
SNIP1,chr1,38019945
SNN,chr16,11762288
SNORA11B,chr14,91592769
SNORA11C,chrX,47248048
SNORA12,chr10,101997059
SNORA13,chr5,111497181
SNORA17,chr9,139621331
SNORA20,chr6,160201413
SNORA21,chr17,37009248
SNORA23,chr11,9450312
SNORA25,chr11,93463812
SNORA27,chr13,27829537
SNORA28,chr14,103804185
SNORA29,chr6,160206765
SNORA3,chr11,8705773
SNORA30,chr16,30721857
SNORA31,chr13,45911744
SNORA32,chr11,93464265
SNORA33,chr6,133138357
SNORA34,chr12,49048301
SNORA35,chrX,113865258
SNORA36B,chr1,220374018
SNORA38B,chr17,65736785
SNORA42,chr1,155889833
SNORA43,chr9,139620689
SNORA46,chr16,58582537
SNORA47,chr5,76376396
SNORA49,chr12,132515768
SNORA52,chr11,811680
SNORA53,chr12,98993412
SNORA55,chr1,40033182
SNORA56,chrX,154003272
SNORA57,chr11,62432893
SNORA5A,chr7,45144081
SNORA5C,chr7,45144641
SNORA6,chr3,39449881
SNORA60,chr20,37078011
SNORA61,chr1,28906405
SNORA64,chr16,2013107
SNORA65,chr9,130210916
SNORA66,chr1,93306275
SNORA71A,chr20,37056086
SNORA71D,chr20,37062642
SNORA72,chr8,99054445
SNORA74A,chr5,138614468
SNORA74B,chr5,172447728
SNORA75,chr2,232320647
SNORA76,chr17,62223698
SNORA79,chr14,81669178
SNORA81,chr3,186504463
SNORA84,chr9,95054875
SNORA9,chr7,45025109
SNORD10,chr17,7480128
SNORD100,chr6,133137940
SNORD101,chr6,133136445
SNORD104,chr17,62223437
SNORD107,chr15,25227140
SNORD11,chr2,203157773
SNORD110,chr20,2634857
SNORD113-1,chr14,101391157
SNORD113-4,chr14,101402827
SNORD113-5,chr14,101404523
SNORD113-6,chr14,101405892
SNORD113-7,chr14,101407462
SNORD113-9,chr14,101411985
SNORD114-1,chr14,101416169
SNORD114-13,chr14,101436215
SNORD114-2,chr14,101418192
SNORD114-3,chr14,101419685
SNORD114-31,chr14,101459572
SNORD114-4,chr14,101420680
SNORD114-7,chr14,101429390
SNORD116-27,chr15,25346720
SNORD119,chr20,2443693
SNORD11B,chr2,203156039
SNORD12,chr20,47897219
SNORD121A,chr9,33952852
SNORD123,chr5,9548938
SNORD125,chr22,29729247
SNORD12B,chr20,47896849
SNORD12C,chr20,47895481
SNORD15A,chr11,75111434
SNORD15B,chr11,75115464
SNORD16,chr15,66795248
SNORD17,chr20,17943589
SNORD18A,chr15,66795652
SNORD18B,chr15,66794429
SNORD1A,chr17,74557714
SNORD1C,chr17,74554873
SNORD2,chr3,186502584
SNORD21,chr1,93302845
SNORD22,chr11,62620507
SNORD24,chr9,136216250
SNORD25,chr11,62623103
SNORD27,chr11,62622555
SNORD30,chr11,62621204
SNORD31,chr11,62620865
SNORD33,chr19,49993873
SNORD34,chr19,49994163
SNORD35A,chr19,49994431
SNORD36A,chr9,136217310
SNORD36C,chr9,136217700
SNORD37,chr19,3982570
SNORD38A,chr1,45243513
SNORD38B,chr1,45244061
SNORD41,chr19,12817332
SNORD42A,chr17,27050446
SNORD42B,chr17,27047567
SNORD43,chr22,39715118
SNORD46,chr1,45242163
SNORD49A,chr17,16343349
SNORD4A,chr17,27049599
SNORD4B,chr17,27050698
SNORD50B,chr6,86387377
SNORD51,chr2,207026604
SNORD53,chr2,29149932
SNORD54,chr8,56986460
SNORD55,chr1,45241536
SNORD56,chr20,2637269
SNORD56B,chr14,71865053
SNORD57,chr20,2637584
SNORD58A,chr18,47017717
SNORD59A,chr12,57038885
SNORD59B,chr12,57037538
SNORD6,chr11,93464739
SNORD60,chr16,2205106
SNORD67,chr11,46784049
SNORD68,chr16,89627837
SNORD69,chr3,52726751
SNORD7,chr17,33900675
SNORD71,chr16,71792390
SNORD73A,chr4,152024978
SNORD76,chr1,173835853
SNORD79,chr1,173834568
SNORD8,chr14,21865560
SNORD80,chr1,173834041
SNORD83A,chr22,39711312
SNORD83B,chr22,39709916
SNORD85,chr1,31441084
SNORD87,chr8,67834784
SNORD88B,chr19,51302382
SNORD88C,chr19,51305678
SNORD89,chr2,101889511
SNORD9,chr14,21860412
SNORD91A,chr17,2233664
SNORD91B,chr17,2232504
SNORD94,chr2,86362992
SNORD95,chr5,180670376
SNORD97,chr11,10823155
SNORD99,chr1,28905334
SNPH,chr20,1246959
SNRK,chr3,43328003
SNRNP200,chr2,96971307
SNRNP35,chr12,123942650
SNRNP40,chr1,31769644
SNRNP48,chr6,7590431
SNRNP70,chr19,49588464
SNRPA,chr19,41256758
SNRPB,chr20,2451499
SNRPB2,chr20,16710608
SNRPC,chr6,34724870
SNRPD1,chr18,19192259
SNRPD2,chr19,46195443
SNRPD2P2,chr1,231612271
SNRPD3,chr22,24951617
SNRPE,chr1,203830739
SNRPF,chr12,96252708
SNRPN,chr15,25200134
SNTA1,chr20,32031698
SNTB1,chr8,121824309
SNTB2,chr16,69221049
SNTG2,chr2,946553
SNUPN,chr15,75918446
SNURF,chr15,25200134
SNW1,chr14,78227497
SNX1,chr15,64388082
SNX10,chr7,26331514
SNX11,chr17,46184919
SNX12,chrX,70288298
SNX13,chr7,17980131
SNX14,chr6,86303629
SNX15,chr11,64794879
SNX16,chr8,82754521
SNX17,chr2,27593362
SNX18,chr5,53813592
SNX19,chr11,130786382
SNX2,chr5,122110690
SNX21,chr20,44462469
SNX22,chr15,64443915
SNX24,chr5,122181159
SNX25,chr4,186131283
SNX27,chr1,151584661
SNX29,chr16,12070601
SNX29P2,chr16,29313607
SNX3,chr6,108582464
SNX30,chr9,115513133
SNX31,chr8,101661893
SNX32,chr11,65601409
SNX33,chr15,75941347
SNX4,chr3,125239058
SNX5,chr20,17949634
SNX6,chr14,35099315
SNX7,chr1,99127235
SNX8,chr7,2354099
SNX9,chr6,158366109
SOAT1,chr1,179262848
SOAT2,chr12,53497273
SOBP,chr6,107811316
SOCS1,chr16,11350039
SOCS2,chr12,93963597
SOCS3,chr17,76356160
SOCS4,chr14,55493843
SOCS5,chr2,46926098
SOCS7,chr17,36508006
SOD2,chr6,160114353
SOD3,chr4,24797084
SOGA1,chr20,35492087
SOGA2,chr18,8717368
SOGA3,chr6,127840500
SOHLH1,chr9,138591374
SOHLH2,chr13,36788752
SON,chr21,34915343
SORBS1,chr10,97321171
SORBS2,chr4,186733410
SORBS3,chr8,22409250
SORCS1,chr10,108924466
SORCS2,chr4,7194373
SORCS3,chr10,106400858
SORD,chr15,45315301
SORL1,chr11,121322911
SORT1,chr1,109940563
SOS1,chr2,39347604
SOS2,chr14,50698099
SOST,chr17,41836156
SOSTDC1,chr7,16505474
SOWAHA,chr5,132149032
SOWAHB,chr4,77819002
SOWAHC,chr2,110371910
SOWAHD,chrX,118892575
SOX1,chr13,112721912
SOX10,chr22,38380539
SOX11,chr2,5832798
SOX12,chr20,306214
SOX15,chr17,7493488
SOX17,chr8,55370494
SOX18,chr20,62680979
SOX2,chr3,181429711
SOX2-OT,chr3,181328121
SOX21,chr13,95364389
SOX21-AS1,chr13,95368199
SOX3,chrX,139587225
SOX30,chr5,157079428
SOX4,chr6,21593971
SOX5,chr12,24102637
SOX6,chr11,16424413
SOX7,chr8,10588084
SOX8,chr16,1031807
SOX9,chr17,70117160
SOX9-AS1,chr17,70112157
SP100,chr2,231280870
SP110,chr2,231084827
SP140,chr2,231090444
SP140L,chr2,231191893
SP2,chr17,45973515
SP3,chr2,174828947
SP4,chr7,21467688
SP5,chr2,171571856
SP6,chr17,45933240
SP7,chr12,53729537
SP8,chr7,20826508
SP9,chr2,175199820
SPA17,chr11,124543739
SPACA1,chr6,88757506
SPACA3,chr17,31318881
SPACA4,chr19,49109999
SPACA6P,chr19,52196592
SPAG1,chr8,101170562
SPAG16,chr2,214149102
SPAG17,chr1,118727848
SPAG4,chr20,34203808
SPAG5,chr17,26926056
SPAG6,chr10,22634373
SPAG7,chr17,4871132
SPAG8,chr9,35812259
SPAG9,chr17,49198226
SPAM1,chr7,123565285
SPANXA2-OT1,chrX,140590842
SPANXC,chrX,140336646
SPANXD,chrX,140786598
SPANXN3,chrX,142605307
SPARC,chr5,151066615
SPARCL1,chr4,88450655
SPAST,chr2,32288679
SPATA12,chr3,57094468
SPATA17,chr1,217804694
SPATA18,chr4,52917592
SPATA19,chr11,133715392
SPATA2,chr20,48532080
SPATA24,chr5,138739776
SPATA25,chr20,44516238
SPATA2L,chr16,89768121
SPATA31E1,chr9,90497771
SPATA32,chr17,43339479
SPATA4,chr4,177116822
SPATA41,chr15,100890923
SPATA5,chr4,123844224
SPATA5L1,chr15,45694518
SPATA6,chr1,48937880
SPATA7,chr14,88851987
SPATA9,chr5,95018714
SPATC1,chr8,145086581
SPATC1L,chr21,47604373
SPATS1,chr6,44310396
SPATS2,chr12,49760687
SPATS2L,chr2,201170603
SPC25,chr2,169746944
SPCS1,chr3,52739856
SPCS3,chr4,177241089
SPDEF,chr6,34524110
SPDL1,chr5,169010637
SPDYA,chr2,29033699
SPDYC,chr11,64937706
SPECC1,chr17,20059306
SPECC1L,chr22,24666784
SPEF1,chr20,3762102
SPEF2,chr5,35617988
SPEG,chr2,220299699
SPEM1,chr17,7323678
SPEN,chr1,16174358
SPESP1,chr15,69222838
SPG11,chr15,44955876
SPG20,chr13,36920646
SPG21,chr15,65282284
SPG7,chr16,89574804
SPHK1,chr17,74380689
SPHK2,chr19,49122547
SPHKAP,chr2,229046361
SPI1,chr11,47400127
SPIB,chr19,50922194
SPICE1,chr3,113234034
SPIDR,chr8,48648563
SPIN1,chr9,91003296
SPIN2A,chrX,57164058
